140960196,B01,14032317,Alarms,04/06/2014,04/06/2014,Fire,04/06/2014 01:10:44 PM,500 Block of BROADWAY,SAN FRANCISCO,94133,B01,02,1311,3,3,3,false,Alarm,1,CHIEF,2,1,3,North Beach,"(37.7979143834762, -122.405841249396)",140960196-B01,3.6
140960200,E10,14032319,Medical Incident,04/06/2014,04/06/2014,Code 2 Transport,04/06/2014 01:37:34 PM,3200 Block of CALIFORNIA ST,SAN FRANCISCO,94118,B04,10,4421,3,2,2,true,Potentially Life-Threatening,1,ENGINE,1,4,2,Presidio Heights,"(37.7872098592651, -122.447641497264)",140960200-E10,2.1166666
140960205,E41,14032324,Medical Incident,04/06/2014,04/06/2014,Code 2 Transport,04/06/2014 01:57:56 PM,1300 Block of PINE ST,SAN FRANCISCO,94109,B04,41,1562,,3,3,false,Potentially Life-Threatening,1,ENGINE,1,4,3,Nob Hill,"(37.7899917286128, -122.418035034103)",140960205-E41,2.4
140960210,E17,14032329,Medical Incident,04/06/2014,04/06/2014,Code 2 Transport,04/06/2014 02:21:15 PM,1000 Block of INGERSON AVE,SAN FRANCISCO,94124,B10,17,6612,,2,2,true,Non Life-threatening,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7196891289383, -122.393876588978)",140960210-E17,4.5666666
140960213,E03,14032332,Medical Incident,04/06/2014,04/06/2014,Code 2 Transport,04/06/2014 02:13:49 PM,600 Block of OFARRELL ST,SAN FRANCISCO,94109,B04,03,1544,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,4,6,Tenderloin,"(37.7855449803674, -122.415357786653)",140960213-E03,2.3666666
140960214,E13,14032333,Medical Incident,04/06/2014,04/06/2014,Code 2 Transport,04/06/2014 02:09:58 PM,200 Block of MARKET ST,,94111,B03,13,2809,,3,3,true,Potentially Life-Threatening,1,ENGINE,3,1,3,Financial District/South Beach,"(37.7928236509312, -122.397034190089)",140960214-E13,2.5333333
140960263,B09,14032378,Structure Fire,04/06/2014,04/06/2014,Fire,04/06/2014 04:58:11 PM,ROCKDALE DR/OMAR WY,SAN FRANCISCO,94127,B09,39,8662,3,3,3,false,Alarm,1,CHIEF,2,9,7,West of Twin Peaks,"(37.7393078970174, -122.449569567755)",140960263-B09,2.0833333
140960268,E14,14032383,Medical Incident,04/06/2014,04/06/2014,Patient Declined Transport,04/06/2014 05:18:07 PM,900 Block of GREAT HWY,,94122,B07,34,7316,2,2,2,true,Potentially Life-Threatening,1,ENGINE,3,7,1,Golden Gate Park,"(37.7672239448089, -122.510497361288)",140960268-E14,5.8
140960278,E15,14032393,Medical Incident,04/06/2014,04/06/2014,Code 2 Transport,04/06/2014 05:42:57 PM,4700 Block of MISSION ST,SAN FRANCISCO,94112,B09,43,6121,,3,3,true,Potentially Life-Threatening,1,ENGINE,2,9,11,Outer Mission,"(37.7220486455317, -122.436867932617)",140960278-E15,4.4
140960287,68,14032399,Medical Incident,04/06/2014,04/06/2014,Code 2 Transport,04/06/2014 07:17:08 PM,200 Block of STANYAN ST,SAN FRANCISCO,94118,B07,21,4557,,3,3,true,Potentially Life-Threatening,1,MEDIC,2,5,1,Lone Mountain/USF,"(37.7766831964988, -122.454982834151)",140960287-68,1.2166667
140960294,88,14032407,Medical Incident,04/06/2014,04/06/2014,Code 2 Transport,04/06/2014 07:40:26 PM,800 Block of MOSCOW ST,,94134,B09,43,6161,,2,2,true,Non Life-threatening,1,MEDIC,2,9,11,Excelsior,"(37.7147094376962, -122.432490972814)",140960294-88,1.6666666
140960313,E16,14032424,Structure Fire,04/06/2014,04/06/2014,Fire,04/06/2014 07:06:13 PM,POLK ST/GREENWICH ST,SAN FRANCISCO,94109,B01,16,3132,3,3,3,true,Alarm,1,ENGINE,1,4,2,Russian Hill,"(37.8006241524646, -122.422713159969)",140960313-E16,1.35
140960319,T03,14032430,Medical Incident,04/06/2014,04/06/2014,Code 2 Transport,04/06/2014 07:23:45 PM,100 Block of TURK ST,SAN FRANCISCO,94102,B03,01,1456,2,2,2,false,Potentially Life-Threatening,1,TRUCK,2,3,6,Tenderloin,"(37.783163427134, -122.411599278937)",140960319-T03,1.5166667
140960352,E09,14032463,Medical Incident,04/06/2014,04/06/2014,Code 2 Transport,04/06/2014 09:14:38 PM,25TH ST/CONNECTICUT ST,SAN FRANCISCO,94107,B10,37,2615,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,10,10,Potrero Hill,"(37.7523107591, -122.396513496809)",140960352-E09,4.1
140960364,89,14032476,Medical Incident,04/06/2014,04/06/2014,Fire,04/06/2014 09:41:05 PM,300 Block of TAYLOR ST,SAN FRANCISCO,94102,B01,01,1452,2,2,2,true,Non Life-threatening,1,MEDIC,2,3,6,Tenderloin,"(37.7855267391339, -122.411301032076)",140960364-89,4.8166666
140960368,E18,14032479,Medical Incident,04/06/2014,04/06/2014,Code 2 Transport,04/06/2014 09:57:01 PM,1500 Block of 29TH AVE,SAN FRANCISCO,94122,B08,18,7514,,3,3,true,Potentially Life-Threatening,1,ENGINE,1,8,4,Sunset/Parkside,"(37.758430206182, -122.487445223679)",140960368-E18,2.7
140960383,E41,14032493,Structure Fire,04/06/2014,04/06/2014,Fire,04/06/2014 10:33:54 PM,900 Block of GEARY ST,SAN FRANCISCO,94109,B04,03,3116,3,3,3,false,Alarm,1,ENGINE,2,4,6,Tenderloin,"(37.7859427265455, -122.418902557609)",140960383-E41,1.9166666
140960401,E20,14032510,Medical Incident,04/06/2014,04/06/2014,Code 2 Transport,04/06/2014 11:34:24 PM,1600 Block of 12TH AVE,SAN FRANCISCO,94122,B08,22,0735,,3,3,true,Potentially Life-Threatening,1,ENGINE,2,8,7,Inner Sunset,"(37.757368162237, -122.469135934359)",140960401-E20,3.8166666
140960404,88,14032513,Medical Incident,04/06/2014,04/06/2014,Code 2 Transport,04/07/2014 12:42:37 AM,0 Block of TURK ST,SAN FRANCISCO,94102,B03,01,1365,,2,2,true,Non Life-threatening,1,MEDIC,1,3,6,Tenderloin,"(37.7833862379382, -122.409853729941)",140960404-88,60.916668
140970002,96,14032522,Medical Incident,04/07/2014,04/06/2014,Code 2 Transport,04/07/2014 01:23:56 AM,600 Block of VALENCIA ST,,94110,B02,07,5247,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,2,8,Mission,"(37.7627436601147, -122.421747650463)",140970002-96,1.2166667
140970005,E02,14032525,Medical Incident,04/07/2014,04/06/2014,Code 2 Transport,04/07/2014 12:48:30 AM,BROADWAY/GRANT AV,SAN FRANCISCO,94133,B01,02,1311,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,1,3,Chinatown,"(37.7978223016111, -122.407016164512)",140970005-E02,2.3
140970022,55,14032542,Medical Incident,04/07/2014,04/06/2014,Code 2 Transport,04/07/2014 03:26:18 AM,5TH ST/MARKET ST,SAN FRANCISCO,94103,B03,01,1364,2,2,2,true,Non Life-threatening,1,MEDIC,1,3,6,South of Market,"(37.7839914857614, -122.408066547804)",140970022-55,3.5166667
140970041,T02,14032559,Alarms,04/07/2014,04/06/2014,Fire,04/07/2014 04:27:50 AM,2200 Block of MASON ST,SAN FRANCISCO,94133,B01,28,1424,3,3,3,false,Alarm,1,TRUCK,1,1,3,North Beach,"(37.8040933514573, -122.413222545774)",140970041-T02,3.3666666
140970043,E12,14032561,Medical Incident,04/07/2014,04/06/2014,Code 2 Transport,04/07/2014 04:51:56 AM,1200 Block of JUDAH ST,SAN FRANCISCO,94122,B08,22,7371,,3,3,true,Potentially Life-Threatening,1,ENGINE,3,8,7,Inner Sunset,"(37.7616745485464, -122.475385680915)",140970043-E12,4.383333
140970067,T03,14032583,Medical Incident,04/07/2014,04/06/2014,Code 2 Transport,04/07/2014 07:10:31 AM,600 Block of ELLIS ST,SAN FRANCISCO,94109,B02,03,1555,3,3,3,false,Potentially Life-Threatening,1,TRUCK,1,2,6,Tenderloin,"(37.7843964930924, -122.41690045985)",140970067-T03,3.95
140970080,E29,14032592,Structure Fire,04/07/2014,04/06/2014,Fire,,500 Block of 10TH ST,SAN FRANCISCO,94103,B02,29,2346,3,3,3,false,Alarm,1,ENGINE,2,2,6,Mission,"(37.7696712394326, -122.40897966029)",140970080-E29,1.35
140970082,T16,14032594,Vehicle Fire,04/07/2014,04/06/2014,Fire,04/07/2014 08:15:43 AM,LOMBARD ST/DIVISADERO ST,SAN FRANCISCO,94123,B04,16,4223,,3,3,false,Fire,1,TRUCK,1,4,2,Marina,"(37.7990000491389, -122.442647897011)",140970082-T16,3.15
140970083,E17,14032595,Medical Incident,04/07/2014,04/06/2014,Patient Declined Transport,04/07/2014 07:51:34 AM,0 Block of CRESCENT WAY,SAN FRANCISCO,94134,B10,17,6576,E,E,3,true,Potentially Life-Threatening,1,ENGINE,2,10,10,Bayview Hunters Point,"(37.7110885119443, -122.390304689361)",140970083-E17,4.5
140970107,85,14032616,Traffic Collision,04/07/2014,04/07/2014,Other,04/07/2014 11:10:10 AM,2ND ST/SOUTH PARK AV,SAN FRANCISCO,94107,B03,08,2153,,2,2,true,Non Life-threatening,1,MEDIC,2,3,6,Financial District/South Beach,"(37.7823359738584, -122.393092579681)",140970107-85,2.75
140970129,AM06,14032632,Medical Incident,04/07/2014,04/07/2014,Code 2 Transport,04/07/2014 10:43:29 AM,800 Block of MARKET ST,SAN FRANCISCO,94103,B03,01,2212,,2,2,false,Potentially Life-Threatening,1,PRIVATE,2,3,6,South of Market,"(37.7850811742657, -122.406497767804)",140970129-AM06,5.9166665
140970167,E36,14032656,Medical Incident,04/07/2014,04/07/2014,Code 2 Transport,04/07/2014 11:03:46 AM,1300 Block of HOWARD ST,SAN FRANCISCO,94103,B02,36,2342,3,2,2,true,Non Life-threatening,1,ENGINE,1,2,6,South of Market,"(37.7742496611166, -122.414204535023)",140970167-E36,1.1666666
140970208,E13,14032688,Medical Incident,04/07/2014,04/07/2014,Code 2 Transport,04/07/2014 01:06:11 PM,100 Block of THE EMBARCADERO,SAN FRANCISCO,94111,B01,35,0912,,2,2,true,Potentially Life-Threatening,1,ENGINE,1,1,3,Financial District/South Beach,"(37.7953057437548, -122.394651127667)",140970208-E13,2.8833334
140970322,T06,14032776,Structure Fire,04/07/2014,04/07/2014,Fire,04/07/2014 05:05:03 PM,2500 Block of MISSION ST,SAN FRANCISCO,94110,B06,07,5472,3,3,3,false,Alarm,1,TRUCK,10,6,9,Mission,"(37.7562319946436, -122.418893283075)",140970322-T06,5.4333334
140970330,RC3,14032784,Medical Incident,04/07/2014,04/07/2014,Code 3 Transport,04/07/2014 06:07:59 PM,1400 Block of PALOU AVE,SAN FRANCISCO,94124,B10,17,6551,3,3,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,2,10,10,Bayview Hunters Point,"(37.7323435109332, -122.388141018741)",140970330-RC3,10.5
140970339,86,14032792,Medical Incident,04/07/2014,04/07/2014,Code 2 Transport,04/07/2014 07:13:49 PM,500 Block of CAPP ST,SAN FRANCISCO,94110,B06,07,5446,,2,2,true,Potentially Life-Threatening,1,MEDIC,2,6,9,Mission,"(37.7578954435745, -122.417957286582)",140970339-86,3.8333333
140970353,79,14032805,Medical Incident,04/07/2014,04/07/2014,Code 2 Transport,04/07/2014 08:03:01 PM,1300 Block of 29TH AVE,SAN FRANCISCO,94122,B08,18,7513,,3,3,true,Potentially Life-Threatening,1,MEDIC,3,8,4,Sunset/Parkside,"(37.7621561163221, -122.48784251502)",140970353-79,10.966666
140970353,T18,14032805,Medical Incident,04/07/2014,04/07/2014,Code 2 Transport,04/07/2014 06:32:07 PM,1300 Block of 29TH AVE,SAN FRANCISCO,94122,B08,18,7513,,3,3,false,Potentially Life-Threatening,1,TRUCK,2,8,4,Sunset/Parkside,"(37.7621561163221, -122.48784251502)",140970353-T18,2.7
140970358,T16,14032808,Traffic Collision,04/07/2014,04/07/2014,Unable to Locate,04/07/2014 06:43:47 PM,RICHARDSON AV/LOMBARD ST,SAN FRANCISCO,94123,B04,16,4223,2,2,2,false,Non Life-threatening,1,TRUCK,1,4,2,Marina,"(37.7988396270006, -122.444827863712)",140970358-T16,5.65
140970372,B07,14032822,Water Rescue,04/07/2014,04/07/2014,Fire,04/07/2014 07:44:47 PM,1000 Block of POINT LOBOS AVE,,94121,B07,34,7314,E,3,3,false,Fire,1,CHIEF,8,7,1,Outer Richmond,"(37.7784851093699, -122.513648358636)",140970372-B07,6.15
140970372,E23,14032822,Water Rescue,04/07/2014,04/07/2014,Fire,04/07/2014 07:46:45 PM,1000 Block of POINT LOBOS AVE,,94121,B07,34,7314,E,3,3,false,Fire,1,ENGINE,1,7,1,Outer Richmond,"(37.7784851093699, -122.513648358636)",140970372-E23,5.6
140970372,RC3,14032822,Water Rescue,04/07/2014,04/07/2014,Fire,04/07/2014 07:14:40 PM,1000 Block of POINT LOBOS AVE,,94121,B07,34,7314,E,3,3,true,Fire,1,RESCUE CAPTAIN,13,7,1,Outer Richmond,"(37.7784851093699, -122.513648358636)",140970372-RC3,6.2833333
140970376,E13,14032826,Medical Incident,04/07/2014,04/07/2014,Code 2 Transport,04/07/2014 07:39:14 PM,1100 Block of JACKSON ST,SAN FRANCISCO,94108,B01,02,1443,2,2,2,true,Non Life-threatening,1,ENGINE,1,1,3,Nob Hill,"(37.7950387630095, -122.413995680265)",140970376-E13,6.983333
140970400,E34,14032845,Medical Incident,04/07/2014,04/07/2014,Fire,04/07/2014 08:56:57 PM,600 Block of 39TH AVE,SAN FRANCISCO,94121,B07,34,7257,2,2,2,false,Potentially Life-Threatening,1,ENGINE,1,7,1,Outer Richmond,"(37.776553267268, -122.499453605944)",140970400-E34,3.2166667
140970424,RC1,14032863,Medical Incident,04/07/2014,04/07/2014,Code 2 Transport,04/07/2014 10:51:41 PM,1600 Block of BUSH ST,SAN FRANCISCO,94109,B04,38,3255,,3,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,4,4,2,Western Addition,"(37.7882291932366, -122.424426274626)",140970424-RC1,23.883333
140970452,KM07,14032890,Medical Incident,04/07/2014,04/07/2014,Other,04/08/2014 12:17:23 AM,VAN NESS AV/UNION ST,SAN FRANCISCO,94109,B04,16,3146,2,2,2,false,Non Life-threatening,1,PRIVATE,1,4,2,Russian Hill,"(37.7985524526538, -122.423982146754)",140970452-KM07,5.883333
140980006,E06,14032901,Medical Incident,04/08/2014,04/07/2014,Code 2 Transport,04/08/2014 12:34:59 AM,16TH ST/VALENCIA ST,SAN FRANCISCO,94103,B02,06,5226,,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,8,Mission,"(37.7649173790256, -122.421886447232)",140980006-E06,4.3166666
140980007,T13,14032902,Alarms,04/08/2014,04/07/2014,Fire,04/08/2014 12:31:23 AM,100 Block of CALIFORNIA ST,SAN FRANCISCO,94111,B01,13,1134,3,3,3,false,Alarm,1,TRUCK,3,1,3,Financial District/South Beach,"(37.7933796204253, -122.398184018556)",140980007-T13,3.85
140980044,94,14032933,Medical Incident,04/08/2014,04/07/2014,Code 2 Transport,04/08/2014 04:07:26 AM,LINCOLN WY/19TH AV,SAN FRANCISCO,94122,B08,22,7425,2,2,2,true,Non Life-threatening,1,MEDIC,1,7,4,Sunset/Parkside,"(37.7654479866215, -122.477308393483)",140980044-94,7.366667
140980048,E17,14032935,Medical Incident,04/08/2014,04/07/2014,Other,04/08/2014 03:40:55 AM,2100 Block of JENNINGS ST,SAN FRANCISCO,94124,B10,17,6651,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7266977501641, -122.38889898772)",140980048-E17,4.65
140980065,T14,14032950,Citizen Assist / Service Call,04/08/2014,04/07/2014,Fire,04/08/2014 05:32:35 AM,2500 Block of CLEMENT ST,SAN FRANCISCO,94121,B07,14,7221,3,3,3,false,Alarm,1,TRUCK,1,7,1,Outer Richmond,"(37.7818942700465, -122.486478421597)",140980065-T14,6.6
140980087,E36,14032967,Medical Incident,04/08/2014,04/07/2014,Code 2 Transport,04/08/2014 08:16:02 AM,100 Block of OTIS ST,SAN FRANCISCO,94103,B02,36,5125,,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,6,Mission,"(37.7709133372974, -122.420304994325)",140980087-E36,6.133333
140980094,AM02,14032974,Medical Incident,04/08/2014,04/07/2014,No Merit,04/08/2014 07:55:26 AM,3600 Block of CLAY ST,SAN FRANCISCO,94118,B07,10,4426,3,3,3,false,Non Life-threatening,1,PRIVATE,2,7,2,Presidio Heights,"(37.7882786698444, -122.45293673498)",140980094-AM02,3.5833333
140980096,E17,14032976,Medical Incident,04/08/2014,04/07/2014,Code 2 Transport,04/08/2014 08:05:08 AM,1100 Block of OAKDALE AVE,SAN FRANCISCO,94124,B10,17,6572,,3,3,true,Non Life-threatening,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7298790936901, -122.382178424141)",140980096-E17,3.8
140980099,E13,14032978,Medical Incident,04/08/2014,04/08/2014,Against Medical Advice,04/08/2014 08:17:08 AM,600 Block of FRANCISCO ST,SAN FRANCISCO,94133,B01,28,1434,,3,3,true,Potentially Life-Threatening,1,ENGINE,3,1,3,North Beach,"(37.8044727215137, -122.415562636307)",140980099-E13,5.5833335
140980121,E01,14032993,Medical Incident,04/08/2014,04/08/2014,Code 2 Transport,04/08/2014 08:58:02 AM,JONES ST/GOLDEN GATE AV,SAN FRANCISCO,94102,B03,01,1454,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,6,Tenderloin,"(37.7820730668609, -122.412220736854)",140980121-E01,5.9666667
140980161,RC3,14033017,Marine Fire,04/08/2014,04/08/2014,Fire,04/08/2014 10:43:23 AM,500 Block of TERRY A FRANCOIS BLVD,SAN FRANCISCO,94158,B03,08,0948,3,3,3,true,Fire,1,RESCUE CAPTAIN,11,3,6,Mission Bay,"(37.7699167000745, -122.386442168137)",140980161-RC3,7.633333
140980181,KM02,14033025,Traffic Collision,04/08/2014,04/08/2014,Code 2 Transport,04/08/2014 11:58:30 AM,7TH AV/LINCOLN WY,SAN FRANCISCO,94122,B08,22,7333,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,7,5,Golden Gate Park,"(37.7660718301398, -122.464312454358)",140980181-KM02,2.6666667
140980186,KM12,14033028,Medical Incident,04/08/2014,04/08/2014,Code 2 Transport,04/08/2014 12:21:38 PM,2200 Block of OFARRELL ST,SAN FRANCISCO,94115,B05,10,4236,,3,3,false,Potentially Life-Threatening,1,PRIVATE,1,5,2,Western Addition,"(37.7822915123577, -122.441318034345)",140980186-KM12,4.25
140980211,E51,14033049,Traffic Collision,04/08/2014,04/08/2014,Code 2 Transport,04/08/2014 12:33:29 PM,0 Block of FUNSTON AVE,PRESIDIO,94118,B99,51,4626,,3,3,true,Potentially Life-Threatening,1,ENGINE,1,7,2,Inner Richmond,"(37.7864842579563, -122.472265489868)",140980211-E51,4.7
140980215,T06,14033052,Structure Fire,04/08/2014,04/08/2014,Fire,04/08/2014 12:19:09 PM,15TH ST/MISSION ST,SAN FRANCISCO,94103,B02,36,5279,3,3,3,false,Alarm,1,TRUCK,2,2,9,Mission,"(37.7666736014927, -122.419825235405)",140980215-T06,1.9833333
140980229,KM10,14033061,Medical Incident,04/08/2014,04/08/2014,No Merit,04/08/2014 01:00:02 PM,100 Block of 4TH ST,SAN FRANCISCO,94103,B03,01,2214,3,2,2,false,Non Life-threatening,1,PRIVATE,2,3,6,Financial District/South Beach,"(37.7836909533775, -122.40316136589)",140980229-KM10,1.9666667
140980259,B10,14033082,Alarms,04/08/2014,04/08/2014,Fire,04/08/2014 01:51:02 PM,1200 Block of MISSOURI ST,SAN FRANCISCO,94107,B10,09,2634,3,3,3,false,Alarm,1,CHIEF,2,10,10,Bayview Hunters Point,"(37.7512947118368, -122.395516673668)",140980259-B10,3.0666666
140980275,AM02,14033092,Medical Incident,04/08/2014,04/08/2014,Code 2 Transport,04/08/2014 03:47:38 PM,7TH ST/BRYANT ST,SAN FRANCISCO,94103,B03,08,2311,,2,2,false,Non Life-threatening,1,PRIVATE,1,3,6,South of Market,"(37.7742810407569, -122.404748493756)",140980275-AM02,2.55
140980283,E13,14033100,Medical Incident,04/08/2014,04/08/2014,Code 2 Transport,04/08/2014 02:55:37 PM,700 Block of GRANT AVE,SAN FRANCISCO,94108,B01,13,1313,2,2,2,true,Non Life-threatening,1,ENGINE,1,1,3,Chinatown,"(37.7935970643774, -122.406243333463)",140980283-E13,3.05
140980286,T13,14033102,Medical Incident,04/08/2014,04/08/2014,Against Medical Advice,04/08/2014 03:05:10 PM,700 Block of MARKET ST,SAN FRANCISCO,94103,B03,01,2211,3,3,3,false,Potentially Life-Threatening,1,TRUCK,1,3,6,Financial District/South Beach,"(37.7871160984672, -122.403919148357)",140980286-T13,2.5333333
140980296,E06,14033111,Medical Incident,04/08/2014,04/08/2014,No Merit,04/08/2014 03:07:43 PM,17TH ST/CHURCH ST,SAN FRANCISCO,94114,B02,06,5251,2,2,2,true,Non Life-threatening,1,ENGINE,1,2,8,Castro/Upper Market,"(37.7628898668395, -122.428508749574)",140980296-E06,2.0333333
140980343,B04,14033154,Alarms,04/08/2014,04/08/2014,Fire,04/08/2014 05:30:36 PM,1000 Block of SUTTER ST,SAN FRANCISCO,94109,B04,03,1557,3,3,3,false,Alarm,1,CHIEF,3,4,3,Nob Hill,"(37.7881263034393, -122.417657214041)",140980343-B04,3.6333334
140980344,AM12,14033156,Medical Incident,04/08/2014,04/08/2014,Code 2 Transport,04/08/2014 06:18:57 PM,200 Block of MARKET ST,,94111,B03,13,2809,,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,1,3,Financial District/South Beach,"(37.7928236509312, -122.397034190089)",140980344-AM12,3.15
140980356,79,14033166,Medical Incident,04/08/2014,04/08/2014,Code 2 Transport,04/08/2014 06:33:40 PM,1200 Block of FITZGERALD AVE,SAN FRANCISCO,94124,B10,17,6614,,3,3,true,Potentially Life-Threatening,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.7214606647015, -122.392279417619)",140980356-79,3.7166667
140980356,E17,14033166,Medical Incident,04/08/2014,04/08/2014,Code 2 Transport,04/08/2014 05:38:10 PM,1200 Block of FITZGERALD AVE,SAN FRANCISCO,94124,B10,17,6614,,3,3,true,Potentially Life-Threatening,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7214606647015, -122.392279417619)",140980356-E17,5.2166667
140980371,E01,14033180,Medical Incident,04/08/2014,04/08/2014,Code 2 Transport,04/08/2014 05:51:48 PM,0 Block of 5TH ST,SAN FRANCISCO,94103,B03,01,2247,2,2,2,true,Potentially Life-Threatening,1,ENGINE,1,3,6,South of Market,"(37.7833716368249, -122.407382686506)",140980371-E01,8.216666
140980375,96,14033182,Medical Incident,04/08/2014,04/08/2014,Code 2 Transport,04/08/2014 07:02:58 PM,1700 Block of ELLIS ST,,94115,B05,05,3644,,3,3,true,Potentially Life-Threatening,1,MEDIC,2,5,5,Western Addition,"(37.7820998518656, -122.434998734545)",140980375-96,13.333333
140980375,E05,14033182,Medical Incident,04/08/2014,04/08/2014,Code 2 Transport,04/08/2014 06:23:48 PM,1700 Block of ELLIS ST,,94115,B05,05,3644,,3,3,true,Potentially Life-Threatening,1,ENGINE,1,5,5,Western Addition,"(37.7820998518656, -122.434998734545)",140980375-E05,3.1166666
140980376,T15,14033183,Structure Fire,04/08/2014,04/08/2014,Fire,04/08/2014 05:55:21 PM,3100 Block of SAN JOSE AVE,SAN FRANCISCO,94112,B09,33,8357,3,3,3,false,Alarm,1,TRUCK,2,9,11,Outer Mission,"(37.709304902992, -122.458008715483)",140980376-T15,1.2333333
140980381,E26,14033188,Medical Incident,04/08/2014,04/08/2014,Code 2 Transport,04/08/2014 07:18:53 PM,500 Block of 28TH ST,SAN FRANCISCO,94131,B06,26,5557,,2,2,true,Potentially Life-Threatening,1,ENGINE,1,6,8,Noe Valley,"(37.7448696052178, -122.434578161152)",140980381-E26,8.466666
140980383,79,14033196,Medical Incident,04/08/2014,04/08/2014,Code 2 Transport,04/08/2014 08:10:08 PM,900 Block of MASON ST,PRESIDIO,94108,B99,51,4613,,2,2,true,Non Life-threatening,1,MEDIC,2,1,3,Nob Hill,"(37.7923069821581, -122.410843810017)",140980383-79,33.133335
140980407,B01,14033216,Alarms,04/08/2014,04/08/2014,Fire,04/08/2014 07:37:41 PM,500 Block of MONTGOMERY ST,SAN FRANCISCO,94111,B01,13,1233,3,3,3,false,Alarm,1,CHIEF,3,1,3,Chinatown,"(37.7944323288641, -122.403161406047)",140980407-B01,4.3
